;8;9;12;15;16;17;19;24;23;25;26;27;28;29;31;33;32;34;37;38;39;40;43;45;46;47;48;51;54;55;58;59;60;63;64;65;66;67;68;70;71;72;76;77;78;82;84;85;87;89;90;91;94;95;97;98;99;100;101;102;103;104;105;106;108;109;110;111;112;113;115;118;119;121;123;126;127;130;132;134;135;136;137;138;139;140;141;142;143;144;148;150;151;152;153;154;156;158;160;161;163;164;166;167;168;172;175;176;177;178;179;184;185;186;187;188;190;193;194;195;196;
ROMEO Massimiliano;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0
MAGORNO Ernesto;0;0;0;0;0;0;0;100;0;0;10;0;0;0;0;0;44.44;0;0;0;0;0;0;0;0;0;0;0;0;5.56;0;0;5.56;0.84;37.71;26.32;0;97.87;0;0;0;0;100;100;0;0;0;0;0;0;0;0;31.15;0;15.15;59.26;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;100;0;98.08;0;100;0;100;0;0;0;100;61.42;0;0;0;0;50;0;0;0;0;0;0;0;0;33.33;0;0;0;0;0;0;0;5.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85.71
PARRINI Dario;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0.88;100;100;0;0;0;0;0;0;0;0;0;0;0;1.26;0.57;0;0;0;0;0;0;0;100;100;0;100;0;0.33;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;100;0.39;0;0;0;0;0;0;0;0.76;0;0;0;100;0;0;0;50;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0
RUSPANDINI Massimo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88.89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0.16;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;100;1.1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0
CALANDRINI Nicola;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;0;100;0;0;0;0;0;0;7.69;0;0;0;0;0.69;0;0;0;0;0;0;0;0;0;0;0;0;0.79;0;6.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.34;0;100;0;0;0;11.11;0;0;0;0;0;0;0;4.76
MARCUCCI Andrea;0;0;0;0;0;0;100;0;0;0;0;0;0;5.56;0;0;0;0;0;0;0;0;0;0;0;42.86;0;0;0;0;0;0;0;0;5.14;0;0;14.89;0;0;0;0;0;100;0;0;100;0;0;0;0;0;16.04;0;0;18.52;0;0;0;0;1.56;0;0;8.51;0;0;0;0;66.67;0;0;5.66;0;3.85;0.79;0;0;0;43.42;0;0;9.52;32.28;0;0;0;0;0;1.57;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CIRIANI Luca;0;0;0;0;0;0;0;0;0;0;0;0;0;55.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0.84;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;2.13;7.69;0;100;0;100;100;0;0;0;7.69;0;0;0;0;0;9.92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;1.1;0;0;0;7.89;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0
STANCANELLI Raffaele;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.86;0.92;0;0;0;21.1;0;0;0.42;0;0;0;0;0;0;0;0;0;100;40;0;100;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;100;0;0;100;100;100;100;20;0;100;100;100;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.
QUAGLIARIELLO Gaetano;93.75;0;0;2.5;0;0;0;0;0;0;0;0;0;0;0;7.69;0.48;10;0;0;0;84.62;0;0;0;42.86;0;0;100;0;8.44;0;27.78;100;2.29;0;100;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;50;0;0;100;0;100;100;100;100;0;14.45;10;100;0;0;0;0;0;0;20;100;0;0;0;0;0;100;100;100;0;0;15.91;0;0;0;33.33;100;0;100;1.1;0;0;0;0;0;86.21;0;100;0;0;0;0;9.09;0;0;0;0;0;0;0
MINUTO Anna Carmela;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.27;0;0;0.42;0;0;0;2.13;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;8.51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33.33;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0
RIVOLTA Erica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0
PEROSINO Marco;0;0;0;0;0;0;0;0;0;0;0;0;100;100;0;0;0;0;0;0;0;0;0;0;0;42.86;0;2.56;0;5.56;0;0;0;0.42;0;0;0;0;0;0;0;0;0;100;100;0;100;100;0;0;0;0;0;0;0;100;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;50;100;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;100;0;0;0;0;100;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CORTI Stefano;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VALENTE Valeria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.84;0;0;11.11;0;0;0;0;17.71;0;100;0;0;0;0;0;0;100;0;0;0;0;0;18.18;0;0;19.94;0;6.06;0;0;0;0;100;0;0;0;65.96;100;0;100;25.64;66.67;78.47;0;19.34;0;0;3.15;0;0;25;0;25.19;0;90.48;62.99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;7.89;0;0;0;0;0;0;100;0;0;0;5.26;0;0;0;0;0
CENTINAIO Gian Marco;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86.21;50;0;0;0;0;0;0;0;0;0;0;0;0;14.29
D'ALFONSO Luciano;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.42;2.86;0;0;0;100;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;3.03;81.48;0;0;0;0;0;0;6.25;2.13;0;0;100;100;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.63;0;1.1;0;0;0;0;0;0;0;0;0;0;100;88.89;45.45;0;0;0;0;0;0;0
LA PIETRA Patrizio Giacomo;0;0;0;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BARBONI Antonio;100;0;0;0;0;0;100;0;0;100;10;0;100;0;0;7.69;0;0;100;0;0;100;0;100;100;0;0;0;0;0;0;100;100;0.84;0;0;100;0;0;100;0;0;0;66.67;0;0;100;0;100;0;0;0;0;100;0;100;0;0;50;0;0;0;100;91.49;0;0;0;100;0;0;0;0;0;0;0;0;100;100;0;0;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;0;100;0;0;0;0;0;0;0;0;100;0;0;0;100;0;0;100;0;0
RAMPI Roberto;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;0;0;0;100;0;2.13;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.13;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0.76;0;0;0;0;0;0;0;100;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DAMIANI Dario;0;0;0;0.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87.5;0;0;0;0;0;0;0;0.97;0;0;0;0;0;0;0;0;0;0;0;0;0;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.38;0;0;0;0;0;0;0;0;0;0;7.09;0;0;0;0;0.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BERTACCO Stefano;0;0;0;0;0;0;0;0;0;0;0;100;100;16.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.49;100;0;0.42;0;100;0;0;0;0;100;100;0;0;20;0;100;0;0;0;100;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;100;100;100;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;88.89;100;100;0;0;100;0;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0
BARBARO Claudio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.54;0;0;0;0;0;13.39;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;12.5;87.23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44.44;0;0;0;1.1;0;0;0;0;0;0;50;100;0;0;0;88.89;36.36;0;0;0;9.09;0;100;0
BERNINI Anna Maria;0;0;0;0;33.33;0;0;0;0;0;10;76.92;0;5.56;100;0;15.46;0;0;0.88;0;0;0;100;0;0;0;6.41;0;0;0.32;0;100;0;0;0;100;100;0;20;0;0;0;0;0;0;0;5.33;0;4.55;100;0;9.97;0;0;0;0;0;0;0;0;0;6.25;87.23;7.69;0;0;0;0;0;100;7.81;0;0;7.09;0;0;0;0;0;100;0;86.61;0;100;0;0;0;0;0;0;0;0;100;0;25;44.44;0;0;66.67;100;100;100;0;7.89;0;86.21;50;0;100;12.5;100;100;100;0;0;100;90.91;0;0;42.86
GARAVINI Laura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;15.38;0;0;0;0;0;0;85.14;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;4.76
GIAMMANCO Gabriella;0;0;0;0;33.33;0;0;66.67;0;0;0;100;0;16.67;0;55.31;7.73;100;0;0.88;0;84.62;0;0;0;0;12.84;12.82;100;0;0;0;27.78;0.42;13.14;100;100;0;0;0;0;0;0;0;16;100;0;0;0;4.55;0;0;2.34;0;0;0;0;0;0;0;0;50;0;68.09;0;1.89;0;0;0;0;0;0.78;20;0;100;0;0;0;0;0;20;0;0;0;0;0;100;100;0;0;100;0;15.91;0;0;0;44.44;0;0;0;1.1;0;0;0;0;0;86.21;50;0;0;100;0;11.11;100;0;5.26;0;0;0;100;100
MOLES Giuseppe;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.57;100;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;25.64;0;0;0;0;0;0;7.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.11;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;14.29
PETRENGA Giovanna;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;0;0;0;0;0;0;0;6.3;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;2.94;0;0;0;100;86.21;0;0;0;0;0;0;0;0;100;0;0;0;0;0
ROSSI Mariarosaria;0;0;0;22.5;0;100;0;0;0;0;0;0;100;100;64.37;25.27;0;90;0;1.77;0;0;100;100;100;92.86;8.26;0;100;100;100;100;0;0;0;0;100;0;0;0;0;0;100;0;100;0;0;0;0;0;0;100;2.34;10;0;0;0;0;0;100;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;44.44;100;0;0;0;0;0;0;100;100;62.07;50;0;0;100;0;88.89;36.36;0;5.26;0;0;0;0;0
ROSSOMANDO Anna;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.9;10;0;13.27;0;0;0;0;0;0;99.08;0;0;94.44;1.62;0;0;1.26;85.14;26.32;0;76.6;84.06;0;0;0;0;100;40;0;0;0.33;0;95.45;0;0;0;0;90.91;81.48;0;0;0;0;98.44;50;0;2.13;0;98.11;0;0;0;0;0;28.32;10;26.92;0;0;100;0;0;0;60;0;0.79;0;0;0;0;0;97.64;0;0;5.26;0;100;0;0;44.44;0;0;0;0;0;0;0;92.11;0;0;0;0;0;25;0;0;100;0;0;0;0;0;0;0
CALIENDO Giacomo;100;100;100;100;100;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0.32;0;0;0.42;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.51;0;0;0;0;0;0;0;0.39;0;1.92;0;0;0;0;100;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;33.33;0;0;11.11;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0
LANNUTTI Elio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MESSINA Alfredo;0;0;0;14.17;83.33;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;0;84.62;100;0;0;0;0;2.56;100;0;0;0;100;0;13.14;100;100;0;100;100;0;0;0;0;40;100;0;0;0;0;0;0;0;90;0;100;0;0;0;0;0;50;0;68.09;100;0;100;0;100;0;100;3.91;100;100;0;100;0;100;0;0;0;0;34.65;0;100;0;38.96;0;0;0;0;100;0;100;0;0;33.33;0;11.63;0;0;0;100;0;0;0;0;0;100;0;0;100;0;0;100;0;0;0;0;100;71.43
PITTONI Mario;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RIZZOTTI Maria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.92;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0.79;0;0;0;0;0;0;0;44.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;100
SCIASCIA Salvatore;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0.42;0;0;0;0;0;100;0;0;100;100;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;100;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;1.32;0.76;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;100;0;0;0;0;0;0;0;100;0;0
COMINCINI Eugenio Alberto;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;12.82;100;0;0;0;0;0;2.86;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;15.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;1.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FAGGI Antonella;18.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0
DAL MAS Franco;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0.88;0;0;0;0;0;0;0;0;0;44.44;28.9;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;2.13;0;0;0;0;0;0;0;0;0;3.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86.21;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FUSCO Umberto;100;0;0;0;0;0;0;0;0;0;0;0;6.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;1.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0.79;0;0;0;0;0.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90.91;0;0;0
CUCCA Giuseppe Luigi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.14;0;0;0;0;0;0;0;0;100;0;0;0;0.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73.68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LANIECE Albert;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;100;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;100;28.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.1;0;100;0;2.63;0;0;0;100;0;0;0;0;0;0;94.74;0;0;0;0;0
SICLARI Marco;0;0;0;30;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0;55.13;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;100;47;0;0;100;0;3.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;100;100;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;33.33;0;0;100;0;0;0;0;0;0;0;100;100;0;0;0;0;100;0;0;0;0;0;100;14.29
ORTOLANI Franco;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.15;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.32;0;0;0;0;0;0;0;1.45;0;0;0;0;0;0;0;0;0;0;0;0;0;3.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.;N.D.
SUDANO Valeria;0;0;0;30;0;0;0;0;0;0;10;100;0;0;0;0;0;0;0;0;0;0;0;0;9.38;0;0;0;0;0;0;0;0;91.63;50.86;100;100;53.19;0;0;0;0;0;0;100;0;100;58;0;0;0;0;0;0;0;81.48;0;0;0;0;0;50;0;65.96;0;0;0;100;0;0;0;3.13;0;0;0;0;0;0;7.89;8.4;0;0;0;100;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;94.74;100;9.09;0;0;100
RONZULLI Licia;0;0;100;100;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0.88;0;0;12.5;100;0;0;0;3.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PERGREFFI Simona;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PIROVANO Daisy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZULIANI Cristiano;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0
